seq,t_get1,t_402,t_sign_start,t_sign_end,t_send,t_delivered,d_402_us,d_sign_us,d_hot_path_us,d_total_us,ok,error
20,1779447025650600,1779447025766885,1779447025766913,1779447025770352,1779447025770633,1779447026038161,116285,3439,267528,387561,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
21,1779447026038200,1779447026155485,1779447026155512,1779447026158593,1779447026158858,1779447026427158,117285,3081,268300,388958,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
22,1779447026427190,1779447026542390,1779447026542421,1779447026547248,1779447026547496,1779447026814569,115200,4827,267073,387379,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
23,1779447026814603,1779447026930782,1779447026930811,1779447026934179,1779447026934431,1779447027202758,116179,3368,268327,388155,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
24,1779447027202799,1779447027317642,1779447027317649,1779447027320068,1779447027320318,1779447027589791,114843,2419,269473,386992,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
25,1779447027589816,1779447027704843,1779447027704856,1779447027707508,1779447027707717,1779447027978844,115027,2652,271127,389028,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
26,1779447027978879,1779447028094380,1779447028094537,1779447028097731,1779447028097986,1779447028366641,115501,3194,268655,387762,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
27,1779447028366683,1779447028484305,1779447028484336,1779447028488243,1779447028488473,1779447028756206,117622,3907,267733,389523,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
28,1779447028756245,1779447028873876,1779447028873901,1779447028878214,1779447028878560,1779447029148597,117631,4313,270037,392352,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
29,1779447029148638,1779447029275163,1779447029275195,1779447029279920,1779447029280156,1779447029560239,126525,4725,280083,411601,false,{"accepts":[{"scheme":"miden-p2id-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"},{"scheme":"miden-adn-x402","network":"miden:testnet","merchant_account_id":"0xface09578fedb1101ebb8bedaae527","asset_faucet_id":"0xbafe73e2a48bb1206e8eac4068f86b","amount":"100","deadline_unix_secs":10000000000,"payment_requirements_digest":"0xface09578fedb1101ebb8bedaae527"}]}
